Tweets,Label
Buka tiktok shop isinya banyak promo. Apalagi skincare 100rban bisa dpat 2 pcs 🫠,Positif
Yuuu siapa yg mau order  WA 085173012707  IG/TIKTOKSHOP/SHOPEE/TOKPED👇🏻               ,Positif
 bjir kok tbtb ke gi kan co nya di tiktok shop tp ayo jam brp,Positif
DPR Duga TikTok Shop Jalankan Bisnis Melanggar Hukum Manfaatkan Lemahnya Aturan Pemerintah ,Negatif
wta dong kl beli di tiktokshop trus dpt cashback koin gt bs di cv gaksi ,Positif
"cara biar nonaktifin tiktokshop gimana dah? ngeselin bgt mentang-mentang ibu udah bisa co sendiri semua aja dibeli, tapi zonk semua😡😡😡😡😡",Positif
seneng bgt dpt promo tiktok shop aaaaaaa,Positif
"Bahaya banget tiktok shop gue bener” kemakan sma iklan fyp bjirrr, barang random pun gue beli-_-",Negatif
" Itu dari tiktokshop, kalo di pojok kiri video ada icon keranjang kuning dibuka isinya ada barang dagangann",Positif
"want to sell akun tiktok, bisa di gunakan untuk tiktokshop, konten bts. akun bisa live dan studio no minuss. 100% hasil fyp bisa nego yaa, price? 900k, fsr  testi on pinned  dan di bio.    ",Positif
"TIL : dua orang buka tiktok shop nak beli brg sama, tapi akan dapat diskaun berbeza. Sama mcm nak tempah hotel guna apps A dan B.",Positif
"wts wtb jual beli acc akun tiktok   💰 6**   ˚✰ bisa live (perangkat, game)  ˚✰ tiktokshop + affiliate on    ˚✰ views deres  ˚✰ folls real hasil fyp konten one piece  ˚✰ no minus all data siap ganti     ",Positif
Boleh dapatkan di tiktokshop saya tau!💜  ,Positif
"WTS ACC TIKTOK F1,6K  💸 85.000  ─  Folls real hasil fyp ─  bekas konten random ─  bisa live game &amp  cam  ─ tiktok shop on ─ affiliates on ─  cocok untuk dijadikan akun apa saja   ",Positif
" yuk aab bangchan nih udah include admin dan packing, bisa req live/video ada shopee/tokped/tiktokshop dom Jateng ",Positif
TikTok Shop tingkatkan kemahiran usahawan tempatan daripada pelbagai latar belakang di seluruh negara! ,Positif
" Sebagai sebahagian daripada inisiatif  yang baru dilancarkan, TikTok Shop terus komited membantu usahawan tempatan dengan pelbagai latihan dan peralatan untuk membantu perkembangan perniagaan mereka.  ",Positif
 seneng banget juga sama lazadaa apalagi semenjak tiktokshop tutup,Positif
"     bener nih apalagi di tanggal2 kembar banyak bgt promonya di lajada,ada lagi promo kebut sama promo gajian beeeuuhhh ngirit pokoknya mah, q siy udah lama gk beli d tiktokshop",Positif
    Soalnya tiktok shop kan udh gak kayak dulu yg banyak promo,Positif
"Kenaikan 445% Dalam Jualan Melalui Live, TikTok Shop &amp  MDEC Bangunkan Usahawan Tempatan       Baca artikel penuh di sini:  via ",Positif
"     ih sama kakk, aku jga sejak tiktokshop tutupp tuh langsung ke lazada trs ketagihan sampe skrang jadi user lazadaa 🥰",Negatif
   Iya nih. Sejak tutup trus buka lagi jga aku masih blm belanja di tiktok shop Takut tiba2 d tutup lagi,Negatif
  Nah bener. Soalnya mau belanja di tiktok shop juga ragu skrng blm jelas mereka,Positif
"    mee too kakkk, gak seseruu dlu dah tiktokshop makanya pindah ke lazada soalnya free ongkir nya melimpaahh",Positif
   emang alur tiktokshop tuh gjelass maknya udh lama bngt aku gak pernah co ksana sejak ditutup itu loh,Positif
 halo min ini kalo mau komplain tentang tiktok shop kemana?!,Positif
"   Eh iya ya skrg tiktokshop mah gggkk banyak diskon,gk kaya dulu 😭😭",Positif
"  pasti yang km maksut tiktokshop kann kak, wkwk emng gajelas, trss skrang itu lagi kena panggilan deh ",Positif
"  buat konsumen jg tw nder,skrang w rasa mending ke lajada siy dulu langganan d tiktokShop tp skrg udah gak deh,gk jelas skrg mah",Positif
"   Sama aku juga udah jarang belanja di tiktok shop, lebih suka sekarang belanja nya dilazada, promonya lazada juga mantep bgt",Positif
lagi mengumpulkan mood utk jait baju sendiri tuk lebaran cmn yahhhh trlalu bnyk mikir manaaa di shoppee ig dan tiktokshop baju2 hrgnya murah2 diskonnnn pulaa jd tmbh mikirrr lah,Positif
  Bener kak lebih nyaman belanja dilazada daripada tiktok shop,Positif
   Sama lagi kalo di lazada tuh enak banget tau seru banget promonya klo tiktokshop mah udh gak heboh,Positif
" Iyaa lazada emang kalo ngasih promo gk tanggung-tanggung, makanya aku lebih suka belanja dilazada dari pada tiktok shop",Positif
    setuju kak emang mending lzd apa shopee aja sih kalo belanja dibanding tiktok shop mahal,Positif
 ad yg smaaan gak sih gw tuh semenjak tiktokshop dlu udh ditutup sampe dibuka lagi sampe skr gak pernah belanja disana lg gw beli di oren atau lajada sih enak,Positif
  samaan kak aku juga udh ga pernah co di tiktok shop ongkirnya mahal bgt,Negatif
 Yukk berbagii produkk ke pembeli setia somethinc inii (selalu CO via tiktok shop) karna harga coret dan free barang buanyak wkwk🤭,Positif
 ini alasanku milih pake lazada dibanding tiktok shop sih,Positif
 Uninstal syopi beralih ke tiktokshop,Negatif
 Kami ada lagi stock untuk la-ma besar di tiktok shop  Jam 3ptg harini mereka akan buat livestream sale ☺️,Negatif
 aku blm pernah beli di tiktokshop somethinc tp punya produk somethinc bisa ga?,Negatif
"3.3 SUPER SALE - Temukan Official Basic Springbed di Shopee, Tokopedia, Blibli &amp  Tiktok Shop. Jangan sampai kehabisan yaa 🥰🥳😘           ",Positif
"Ready akun tiktok no minus, bisa live, tiktok shop affliate on (min 1k fols), tempel web di bisa, email &amp  no hp bisa ganti, akun safe, order sung wa siang😁😍  TESTI 963+ :     ",Positif
Ayoo dong tiktok shop di benerin tuh sistemnya biar kami gak ragu ragu lagi buat belanja dan jualan. ,Positif
"Ready akun tiktok no minus, bisa live, tiktok shop affliate on (min 1k fols), tempel web di bisa, email &amp  no hp bisa ganti, akun safe, order sung wa siang🤓❤️‍🔥  TESTI 963+ :     ",Positif
"3.3 MARCH SALE - Bedink tawarkan promo harga menarik untuk semua kasur. Temukan Official Store Bedink Mattress di Shopee, Tokopedia, Tiktok Shop, Blibli, Lazada, Aladin Mall &amp  Akulaku. Jangan sampai kehabisan yaa 🥰🥳😘         ",Positif
waduhh tiktok shop diperbaiki dong ,Positif
pliss tiktokshop dbnerin yah ,Positif
plis tiktokshop dibnerin dong ,Positif
TikTok shop done got me mannnn 😩,Positif
 pemain barca selain harus bisa perbaiki bangku. mereka juga harus bisa live tiktokshop,Positif
WTS ACC TIKTOK  F1K : 80K F2K : 140K F6K : 180K  ✰ folls hasil konten ✰ bekas konten random ✰ bisa live  2 fitur &amp  tiktok shop ✰ bisa tautan website ✰ bisa ganti all data ✰ no bind ,Negatif
lepasni memang beli kt tiktok shop thru shopback je sbb dapat cashback hiks,Positif
"Tiktok Shop satu sisi menguntungkan, di sisi lain bisa jadi merugikan beberapa pihak. Aturan terbaru Permendag 31/2023 ini masih banyak kekurangan. Sebagai contoh mengharuskan Social Commerce memisahkan diri dg E-commerce, pdhl skrg sudah banyak Super Apps yg multi fungsi.",Positif
" Di tiktok shop mas. Cari aja yang merek Nosile. Ada banyak tokonya bs disesuaikan tempat tinggal biar hemat ongkir ,😁😁",Positif
bangun tdr ku terus checkout tiktokshop😁,Positif
"bulan baru,semangat baru💪🏻 gebushop dibuka seperti biasa.. 24/7 available on tiktok shop,shopee &amp  terus chat untuk manual postage🚚  ✨𝕥𝕒𝕥𝕒𝕘𝕒𝕝𝕥𝕚𝕖𝕣 𝕤𝕜𝕚𝕟𝕔𝕒𝕣𝕖 ✨𝕫𝕒𝕣𝕫𝕠𝕦 𝕤𝕜𝕚𝕟𝕔𝕒𝕣𝕖 ✨𝕗𝕝𝕠𝕟𝕖𝕣𝕔𝕙 𝕡𝕖𝕣𝕗𝕦𝕞𝕖 ✨𝕓𝕝𝕚𝕟𝕘 𝕔𝕝𝕒𝕪 𝕤𝕔𝕣𝕦𝕓 ",Positif
WTS  ACC AKUN TIKTOK  1070f : 70k  -DATA BISA DIGANTI -1K ON LIVE &amp  TIKTOKSHOP AFFILIATE -FOLS 100% REAL FYP -AMAN &amp  LEGAL -NO BIND  MINAT BISA WA YAA KAK. WTS WTB NEED AKUN TIKTOK MURAH   ,Positif
"Luar biasa! Jualan naik 445 peratus, 70 peniaga berentap pertandingan penstriman langsung... TikTok Shop, MDEC perkasa usahawan     ",Positif
 Ini ka aku ada Dom Jakarta Bisa Oren sma TikTokshop ,Positif
"Tas nya realpict banget, simpel, tapi muat banyak barang. Bahan lentur ga kaku, bagian dalam ada 3 ruang, 6 slot kartu, anti air &amp  ada GARANSI SEUMUR HIDUP.  Tiktokshop:  Shopee:          ",Positif
"WTS ACC TIKTOK F1,6K  💸 95k  ─  Folls real hasil fyp ─  bekas konten random ─  bisa live game &amp  cam  ─ tiktok shop on ─ affiliates on ─  cocok untuk dijadikan akun apa saja  ",Positif
Hanya berlatih seperti ini         ,Positif
   🤣🤣🤣 ngakak ampe keluar dikit ngebayangin yamine lamal bareng perdi live tiktok shop 🤣🤣,Negatif
"Ready akun tiktok no minus, bisa live, tiktok shop affliate on (min 1k fols), tempel web di bisa, email &amp  no hp bisa ganti, akun safe, order sung wa sbuh🤩🫶  TESTI 963+ :     ",Positif
"BABI, MALAH BELI 7 BARANG DI TIKTOK SHOP",Positif
Wkwkwkwkwk barca store otw tiktok shop,Positif
TikTok shop legit?,Positif
OM AKU DI PINNED OM HAHAHA GABUT BGT BELI DI TIKTOK SHOP ,Positif
TikTok shop done got me 😩,Netral
Me &amp  TikTok shop 🫶🏽 vs the 🌍,Positif
Is the TikTok shop power by Temu???,Positif
Tiktok shop GOT MEEE in 4K 😭,Positif
 Bulak balik shopee &amp  tiktokshop wkwk,Negatif
 Barca store siap live tiktokshop bulan depan ,Positif
"kacamata gue kapan sampe dah, dikirim aja belum. tiktok shop selama itukah 😭",Negatif
" sealed nihh, mau co tiktokshop juga bisaa",Positif
thrift shop cardigan knitwear. lebih detailnya pantengin tiktok biasa setiap jam 8.00 malam live atau shopee by req. Instagram upload beberapa kalau ada naksir chat aja guys  amanah guys. kondisi bagus. murah meriah. silahkan ke link website di bio terimakasih ❤️❤️ ,Positif
" dah jarang bgt pake tiktok shop sih aku, ongkirnya mahal keknya yaa",Negatif
" Include packing, take dua atau lebih dapat diskon, ada oren dan tiktokshop, dom Bekasi ",Positif
Pamer. Ini lumayan banget diskonan make over di tiktok shop. 6 item ga sampe 400 ribu wkwk loose powder + compact powder + eyeshadow uptown bae ku masih nunggu kurir 🚴📦 expired eyeshadow nya aman November 2025 ,Positif
tiktok shop aku ko gada pilihan gopay ya😕,Positif
Daster/Piyama/Baju tidur lucu ala korea start from 60k an   langsung cek tiktokshop: @  ya ges ya 😉   ,Positif
don’t tempt me tiktok shop ,Positif
"Mau ngeracun tas cantik, simpel, tapi muat banyak barang. Bahan ga kaku, bagian dalem ada 3 ruang luas², ada 6 slot kartu, udah anti air &amp  BERGARANSI SEUMUR HIDUP!  Tiktokshop:  Shopee:          ",Positif
"Ready akun tiktok no minus, bisa live, tiktok shop affliate on (min 1k fols), tempel web di bisa, email &amp  no hp bisa ganti, akun safe, order sung wa malam smua😎  TESTI 963+ :     ",Positif
Smartphone original bawah RM200? Jom Tengok! Beli di Tiktokshop:                      ,Positif
Makasih ya udh capek capek untuk makan dan tiktok shop😭🤧   *WEH TABUNG GAK LU?!,Negatif
Kementerian Koperasi dan UKM Temukan Pelanggaran di Tiktok Shop Terkait Jualan Pakaian Bekas Ilegal    ,Negatif
"abis co di tiktok shop, GA IKHLAS DIKITTT soalnya hrs bayar ongkir 27rb, tp butuh bgt sm barang nya, SEMOGA BAGUSSZS PLSSS BIAR GA NYESEL",Positif
"  Lawan member RIIZE yang lain mah gampang, sogok aja pake foto centil si Bina.. (aku juga mau). Gak mau ah, dikasihnya tisu toilet, aku maunya pake tisu yang 50k dapet 10 di tiktokshop. Boleh tapi ngantuk tapi boleh..",Positif
Ga ridho kl tiktokshop ditutup lagi. Dholim kalian penguasa kl bikin kebijakan cm untuk kepentingan kalian saja ,Negatif
Tutor menghilangkan kebiasaan co tiktokshop 😭,Negatif
"abis gajian, waktunya mantau live tiktok shop wkwkw",Positif
 suka bngttt apa lagi sogo di tiktokshop,Positif
"WTS ACC TIKTOK F1,6K  💸 90.000  ─  Folls real hasil fyp ─  bekas konten random ─  bisa live game &amp  cam  ─ tiktok shop on ─ affiliates on ─  cocok untuk dijadikan akun apa saja   ",Positif
"Ready akun tiktok no minus, bisa live, tiktok shop affliate on (min 1k fols), tempel web di bisa, email &amp  no hp bisa ganti, akun safe, order sung wa gutnight🤩🫶  TESTI 963+ :     ",Positif
gadapet promoan oren -&gt  buka lazada-&gt  scrol produk liat harga -&gt  masih ga yakin -&gt buka tiktokshop-&gt  scroll produk liat harga -&gt  mikir -&gt  cekot di lazada  akhirnya bolak balik sejam ttp mentok cekot ke lazada🥲,Negatif
 aku krg tau pengiriman dari mana kysea tapi ibu aku beli di tiktok shop mrk!!!,Positif
   Caranya gini. Ubah akun ke profesional / bisnis ya lupa pokoknya asal jangan akun pribadi. Nah kalo sudah dirubah lagu² yang komersial bakal ketauan karena gak bisa dipake / disimpan jadi aman deh dari mute.  Soalnya tiktok ngelarang sound komersial untuk tiktokshop,Positif
tiktokshop tuh gaada freeong kah?,Positif
🤍 hallo temen-temen boleh bantuin isi kuesioner ga? kriterianya pernah beli produk somethinc di tiktokshop. makasihhh banyak 😭 ,Positif
 ibu akuw beli di tiktok shop ^^,Positif
Tiktok shop berbahaya untuk ibu2. Hari ini ibu saya sdh cod 3x😵😵,Negatif
Apa Itu Predatory Pricing? Modus Baru Kenakalan Seller TikTok Shop yang Diungkap Kemenkop UKM    lewat ,Positif
"  mjb,beli aja di tiktokshop banyak yg murce2 hati hati ada aff di komen mu -ns",Positif
"Dailysocial NeoSME sudah menyusun panduan lengkap berisikan 70 halaman step-step menggunakan TikTok Shop mulai dari cara daftar, cara upload produk, manajemen produk hingga memasang iklan di TikTok Ads. Download ebook gratisnya sekarang, klik di sini.  ",Positif
"Take it easy. Be a Portrait Master 📷✨  Jangan lewatkan Flash Sale  dengan harga Rp 3.999.000 tanggal 3 Maret pukul 00.00 WIB di Shopee, akulaku, Blibli, Tokopedia, TikTok Shop, dan   ",Positif
"WEH PASTEL SHOP SUNSCREEN JADI RM48 JE?!   Kalau I beli 2 pun tak sampai rm100😩   Live tiktok shop nak end 8pm, siapa nak claim voucher boleh click sini checkout terus ahdbws   🛒:  ",Positif
— 𖤐 wts akun acc tiktok  - bisa live - folls real - tiktok shop n affliate on - keranjanh kuning - ganti usn bisa - tempel link di bio bisa   ,Positif
"Ready akun tiktok no minus, bisa live, tiktok shop affliate on (min 1k fols), tempel web di bisa, email &amp  no hp bisa ganti, akun safe, order sung wa isya😍  TESTI 963+ :     ",Positif
"WTS ACC TIKTOK F1,7K  💸90k  • verif email • tiktok shop &amp  affiliate on • live on (biasa &amp  game) • email wajib ganti     t.  ",Negatif
padahal skincare banka promo di tiktokshop 🙂,Positif
" i beli di tiktok shop, my mom scroll timeline. what are u sure?? 20 juta itu dikit banget",Positif
duh ga lagi-lagi deh order via tiktok shop ini,Negatif
" mayan worth, dulu sebelum tiktokshop ditutup (sekitar bulan Agustus/September gituu) aku beli 1 toner skin1004 dan dan 1 moisturizer dengan total cm 150 rb an",Positif
Readystock! Passport cover BT21 leather patch  Hanya ada ini yaa: Mang (1) Tata (2)  💰 185.000 (tidak incl admin)  🔗 link co: 🍊shopee:  🍊 shopee video:  🥑 tokped:  🐈‍⬛ tiktokshop:  ,Positif
ternyata affiliate tiktok shop 1000followers  dah bisa. tapi akunku yg followersnya banyak akun fangirling 🤔,Positif
"WTS ACC TIKTOK F1,6K  💸 100.000  ─  Folls real hasil fyp ─  bekas konten random ─  bisa live game &amp  cam  ─ tiktok shop on ─ affiliates on ─  cocok untuk dijadikan akun apa saja   ",Positif
"Ready akun tiktok no minus, bisa live, tiktok shop affliate on (min 1k fols), tempel web di bisa, email &amp  no hp bisa ganti, akun safe, order sung wa ashar🤓❤️‍🔥  TESTI 963+ :     ",Positif
"Ready akun tiktok no minus, bisa live, tiktok shop affliate on (min 1k fols), tempel web di bisa, email &amp  no hp bisa ganti, akun safe, order sung wa ashar🤩🫶  TESTI 963+ :     ",Positif
mana di TikTok shop ada 4 lagi.. ,Positif
" Ih harga skincare lagi pada turun tau pak, cek tiktok shop aku aja sampe dapet angpau",Positif
💚 kalo beli di tiktok shop bisa di retur ga?,Positif
"Ready Esim Roaming RedteaGo....esim anti drama jaringan tiba"" hilang ...🥰🥰🥰📶🛜  3GB ➡️ 23.000  5GB ➡️ 33.000  ✅ Support buat IMEI nya yg ke blokir ✅ Support Android dan iPhone berfitur ESIM ✅ Support TikTok ✅ Aktivasi Cukup Scan Qr, Aktifkan Roaming order? DM atau… ",Positif
 Wkwk di tiktok shop bund  Wait ku share link nya dm yaa,Positif
tiktok shop stop racunin gw 😭👊🏻,Negatif
Jangan lupa follow  untuk informasi lainnya seputar dunia bisnis yaaa ✅😉      ,Negatif
Tokopedia juga menyediakan berbagai dukungan untuk membantu UMKM dalam memulai dan mengembangkan bisnis mereka di TikTok Shop 🤩🛍️🛒  Menurut kamu gimana? Bisnis menggunakan TikTok bikin “Untung” atau “Buntung”? Yuk komen dan share pendapat kamu dibawah! ⬇️ ,Positif
"Kolaborasi Tokopedia dan TikTok merupakan peluang besar bagi UMKM untuk meningkatkan bisnis mereka. Dengan memanfaatkan platform TikTok Shop, UMKM dapat menjangkau jutaan pelanggan baru dan meningkatkan penjualan. ",Positif
"Riset produk di TikTok Shop memiliki peran krusial dalam keberhasilan pelaku usaha. Pemahaman tentang pengguna membantu menyesuaikan produk dengan preferensi target pasar, sedangkan identifikasi tren memungkinkan penciptaan produk yang relevan dan diminati ",Positif
